STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
04,013,618300,04013618300,6183,Census Tract 6183,G5020,S,1413808,0,+33.6433998,-112.1431656
04,013,116605,04013116605,1166.05,Census Tract 1166.05,G5020,S,2581154,0,+33.3848158,-112.1596188
04,013,116606,04013116606,1166.06,Census Tract 1166.06,G5020,S,2577692,0,+33.3848675,-112.1423292
04,013,811200,04013811200,8112,Census Tract 8112,G5020,S,2703576,0,+33.2986821,-111.8852410
04,013,216848,04013216848,2168.48,Census Tract 2168.48,G5020,S,13398918,0,+33.5928636,-111.7877587
04,013,216851,04013216851,2168.51,Census Tract 2168.51,G5020,S,56061345,1298,+33.6681878,-111.8225123
04,013,613000,04013613000,6130,Census Tract 6130,G5020,S,10028385,1855,+33.7793097,-111.9569306
04,013,619100,04013619100,6191,Census Tract 6191,G5020,S,326530,0,+33.6439454,-112.0633645
04,013,811400,04013811400,8114,Census Tract 8114,G5020,S,2588950,0,+33.3135974,-111.8154715
04,013,093001,04013093001,930.01,Census Tract 930.01,G5020,S,1433450,642,+33.5338273,-112.1606547
04,013,815700,04013815700,8157,Census Tract 8157,G5020,S,2121114,0,+33.2859707,-111.7135109
04,013,816700,04013816700,8167,Census Tract 8167,G5020,S,2839848,0,+33.2572261,-111.6776263
04,013,980100,04013980100,9801,Census Tract 9801,G5020,S,2912703561,6913,+32.7253646,-112.9041112
04,013,611300,04013611300,6113,Census Tract 6113,G5020,S,56135264,33838,+33.7800563,-112.1502101
04,013,092717,04013092717,927.17,Census Tract 927.17,G5020,S,1297313,0,+33.5345116,-112.2117591
04,013,116609,04013116609,1166.09,Census Tract 1166.09,G5020,S,7861100,0,+33.3551974,-112.1771339
04,013,117100,04013117100,1171,Census Tract 1171,G5020,S,1594700,10062,+33.4991021,-112.0751243
04,013,117300,04013117300,1173,Census Tract 1173,G5020,S,8070694,100686,+33.4200630,-112.1144023
04,013,811800,04013811800,8118,Census Tract 8118,G5020,S,2730195,0,+33.2836997,-111.8848699
04,013,116607,04013116607,1166.07,Census Tract 1166.07,G5020,S,2583290,722,+33.3990267,-112.1233480
04,013,116608,04013116608,1166.08,Census Tract 1166.08,G5020,S,6855599,604,+33.3671923,-112.2025579
04,013,319104,04013319104,3191.04,Census Tract 3191.04,G5020,S,1287859,0,+33.4111438,-111.9176863
04,013,116610,04013116610,1166.10,Census Tract 1166.10,G5020,S,5050446,103256,+33.3687260,-112.1508815
04,013,116611,04013116611,1166.11,Census Tract 1166.11,G5020,S,12657202,0,+33.3438650,-112.1537874
04,013,116612,04013116612,1166.12,Census Tract 1166.12,G5020,S,7769288,0,+33.3704008,-112.1258060
04,013,116613,04013116613,1166.13,Census Tract 1166.13,G5020,S,7727809,0,+33.3746295,-112.1052606
04,013,815400,04013815400,8154,Census Tract 8154,G5020,S,10646288,8299,+33.2897903,-111.7502749
04,013,815500,04013815500,8155,Census Tract 8155,G5020,S,5170393,2736,+33.3017166,-111.7377974
04,013,815600,04013815600,8156,Census Tract 8156,G5020,S,5256926,7894,+33.2970780,-111.7002879
04,013,815900,04013815900,8159,Census Tract 8159,G5020,S,11816623,0,+33.2640582,-111.7579586
04,013,422641,04013422641,4226.41,Census Tract 4226.41,G5020,S,7720892,804,+33.3540139,-111.6583571
04,013,422642,04013422642,4226.42,Census Tract 4226.42,G5020,S,2574303,0,+33.3718082,-111.6274308
04,003,002001,04003002001,20.01,Census Tract 20.01,G5020,S,22044788,13364,+31.4782518,-110.2320563
04,015,951602,04015951602,9516.02,Census Tract 9516.02,G5020,S,2490099,218536,+35.1138649,-114.6234881
04,027,000907,04027000907,9.07,Census Tract 9.07,G5020,S,4386852,8575,+32.6782693,-114.6520091
04,013,092718,04013092718,927.18,Census Tract 927.18,G5020,S,1300438,0,+33.5272643,-112.2118198
04,013,092720,04013092720,927.20,Census Tract 927.20,G5020,S,23746624,7662,+33.5282486,-112.2763289
04,013,092723,04013092723,927.23,Census Tract 927.23,G5020,S,2589403,0,+33.5582420,-112.2983535
04,013,092724,04013092724,927.24,Census Tract 927.24,G5020,S,2564076,0,+33.5584144,-112.2811568
04,013,092802,04013092802,928.02,Census Tract 928.02,G5020,S,1259328,0,+33.5275918,-112.1946753
04,013,093002,04013093002,930.02,Census Tract 930.02,G5020,S,1112562,0,+33.5273071,-112.1592116
04,013,093106,04013093106,931.06,Census Tract 931.06,G5020,S,1276132,0,+33.5130397,-112.1947390
04,013,050607,04013050607,506.07,Census Tract 506.07,G5020,S,83142774,0,+33.3862894,-112.6276085
04,013,060904,04013060904,609.04,Census Tract 609.04,G5020,S,1449549,0,+33.6016641,-112.3110134
04,013,216831,04013216831,2168.31,Census Tract 2168.31,G5020,S,4731236,0,+33.5912791,-111.9270634
04,013,216832,04013216832,2168.32,Census Tract 2168.32,G5020,S,1818237,143918,+33.5776565,-111.8655950
04,013,216834,04013216834,2168.34,Census Tract 2168.34,G5020,S,2894080,105720,+33.5549585,-111.9180475
04,013,216835,04013216835,2168.35,Census Tract 2168.35,G5020,S,2321459,258074,+33.5461165,-111.9137634
04,013,217204,04013217204,2172.04,Census Tract 2172.04,G5020,S,611191,5869,+33.4994116,-111.9142362
04,013,217502,04013217502,2175.02,Census Tract 2175.02,G5020,S,806047,0,+33.4850451,-111.9308731
04,013,319103,04013319103,3191.03,Census Tract 3191.03,G5020,S,957248,0,+33.4189970,-111.9161745
04,013,319201,04013319201,3192.01,Census Tract 3192.01,G5020,S,1324915,0,+33.4184286,-111.9002492
04,013,814200,04013814200,8142,Census Tract 8142,G5020,S,1256531,137687,+33.3322863,-111.8176975
04,013,116732,04013116732,1167.32,Census Tract 1167.32,G5020,S,6728143,0,+33.3543656,-112.1033072
04,013,811900,04013811900,8119,Census Tract 8119,G5020,S,2738674,0,+33.2838493,-111.8674476
04,013,812000,04013812000,8120,Census Tract 8120,G5020,S,2639934,0,+33.2840670,-111.8501598
04,013,812200,04013812200,8122,Census Tract 8122,G5020,S,5268215,0,+33.2688801,-111.8759427
04,013,813800,04013813800,8138,Census Tract 8138,G5020,S,2589728,0,+33.2116679,-111.8151375
04,013,814300,04013814300,8143,Census Tract 8143,G5020,S,2519146,0,+33.3281629,-111.7984024
04,027,010907,04027010907,109.07,Census Tract 109.07,G5020,S,8642391,0,+32.6840010,-114.4301138
04,013,422643,04013422643,4226.43,Census Tract 4226.43,G5020,S,5153287,1489,+33.3546151,-111.6126697
04,013,422644,04013422644,4226.44,Census Tract 4226.44,G5020,S,7818282,0,+33.3668405,-111.5984950
04,013,980600,04013980600,9806,Census Tract 9806,G5020,S,9912508,5852,+33.3411156,-111.6172549
04,013,422646,04013422646,4226.46,Census Tract 4226.46,G5020,S,5611939,0,+33.3353780,-111.5931382
04,013,816100,04013816100,8161,Census Tract 8161,G5020,S,2861354,0,+33.2694916,-111.7085972
04,013,816200,04013816200,8162,Census Tract 8162,G5020,S,1814041,0,+33.2730108,-111.6935538
04,013,816300,04013816300,8163,Census Tract 8163,G5020,S,5556377,0,+33.2563966,-111.7028941
04,015,952004,04015952004,9520.04,Census Tract 9520.04,G5020,S,9936991,0,+35.0150222,-114.5844219
04,015,951601,04015951601,9516.01,Census Tract 9516.01,G5020,S,2243102,362918,+35.1163835,-114.6029810
04,027,980006,04027980006,9800.06,Census Tract 9800.06,G5020,S,18133088,14977,+32.6458708,-114.6012703
04,027,000501,04027000501,5.01,Census Tract 5.01,G5020,S,1279029,4033,+32.7019244,-114.6541135
04,027,001004,04027001004,10.04,Census Tract 10.04,G5020,S,1661743,8470,+32.6778357,-114.6314724
04,027,001003,04027001003,10.03,Census Tract 10.03,G5020,S,971560,0,+32.6729493,-114.6266319
04,027,000905,04027000905,9.05,Census Tract 9.05,G5020,S,3891978,0,+32.6910984,-114.6718773
04,027,011114,04027011114,111.14,Census Tract 111.14,G5020,S,1653306,0,+32.6360368,-114.4053990
04,013,061016,04013061016,610.16,Census Tract 610.16,G5020,S,20927044,12597,+33.5009527,-112.4355232
04,013,217501,04013217501,2175.01,Census Tract 2175.01,G5020,S,1048265,0,+33.4863686,-111.9386785
04,013,061031,04013061031,610.31,Census Tract 610.31,G5020,S,23008734,64451,+33.5970904,-112.4331614
04,013,061043,04013061043,610.43,Census Tract 610.43,G5020,S,14144525,50573,+33.5727973,-112.3331060
04,013,083000,04013083000,830,Census Tract 830,G5020,S,12889984,0,+33.4490320,-112.2607918
04,013,093200,04013093200,932,Census Tract 932,G5020,S,5198821,0,+33.5596351,-112.2203820
04,013,319202,04013319202,3192.02,Census Tract 3192.02,G5020,S,1325009,0,+33.4111316,-111.9002656
04,013,319705,04013319705,3197.05,Census Tract 3197.05,G5020,S,3856653,0,+33.3965537,-111.9520567
04,013,319706,04013319706,3197.06,Census Tract 3197.06,G5020,S,1331380,33096,+33.3821331,-111.9533755
04,013,320100,04013320100,3201,Census Tract 3201,G5020,S,4891537,92933,+33.4435312,-111.9429174
04,013,420115,04013420115,4201.15,Census Tract 4201.15,G5020,S,1824280,38416,+33.4176452,-111.6198016
04,013,420116,04013420116,4201.16,Census Tract 4201.16,G5020,S,2019840,0,+33.4187068,-111.5941823
04,013,420214,04013420214,4202.14,Census Tract 4202.14,G5020,S,2585615,383,+33.4194724,-111.7017702
04,013,420215,04013420215,4202.15,Census Tract 4202.15,G5020,S,2595274,0,+33.4445634,-111.7275522
04,013,420707,04013420707,4207.07,Census Tract 4207.07,G5020,S,1296825,0,+33.4191076,-111.7623535
04,013,814600,04013814600,8146,Census Tract 8146,G5020,S,5329031,0,+33.3210690,-111.7471609
04,013,816500,04013816500,8165,Census Tract 8165,G5020,S,7969877,0,+33.2268125,-111.6945153
04,013,817400,04013817400,8174,Census Tract 8174,G5020,S,2617248,48545,+33.2092441,-111.8860421
04,013,612500,04013612500,6125,Census Tract 6125,G5020,S,6822798,0,+33.7865315,-111.9835402
04,013,614600,04013614600,6146,Census Tract 6146,G5020,S,3382354,0,+33.6764140,-112.1236581
04,013,618400,04013618400,6184,Census Tract 6184,G5020,S,1488788,0,+33.6510443,-112.1245354
04,013,618900,04013618900,6189,Census Tract 6189,G5020,S,2571787,91,+33.6465683,-112.0756239
04,013,816400,04013816400,8164,Census Tract 8164,G5020,S,7774328,0,+33.2265770,-111.7118643
04,013,816800,04013816800,8168,Census Tract 8168,G5020,S,6438487,0,+33.2588157,-111.6552960
04,013,816900,04013816900,8169,Census Tract 8169,G5020,S,24441351,6476,+33.2596750,-111.6129402
04,013,817000,04013817000,8170,Census Tract 8170,G5020,S,7772321,3209,+33.2416507,-111.6565670
04,013,817100,04013817100,8171,Census Tract 8171,G5020,S,6900614,7510,+33.2371840,-111.6211692
04,013,817300,04013817300,8173,Census Tract 8173,G5020,S,5136546,7620,+33.2240640,-111.8708141
04,013,817500,04013817500,8175,Census Tract 8175,G5020,S,2630982,0,+33.2109369,-111.8670660
04,027,000502,04027000502,5.02,Census Tract 5.02,G5020,S,1707036,6258,+32.7120757,-114.6493496
04,027,000404,04027000404,4.04,Census Tract 4.04,G5020,S,1668668,0,+32.7177743,-114.6588001
04,027,001001,04027001001,10.01,Census Tract 10.01,G5020,S,8631413,18411,+32.6577493,-114.6279985
04,027,010905,04027010905,109.05,Census Tract 109.05,G5020,S,7260670,0,+32.6872519,-114.4575516
04,027,011110,04027011110,111.10,Census Tract 111.10,G5020,S,3772484,0,+32.6630821,-114.4318770
04,013,421001,04013421001,4210.01,Census Tract 4210.01,G5020,S,1277480,0,+33.4295874,-111.8356261
04,013,071514,04013071514,715.14,Census Tract 715.14,G5020,S,2958329,0,+33.6307414,-112.2451989
04,013,040512,04013040512,405.12,Census Tract 405.12,G5020,S,1988790,0,+33.6775609,-112.3909734
04,013,040513,04013040513,405.13,Census Tract 405.13,G5020,S,3767798,0,+33.6746155,-112.3659376
04,013,040522,04013040522,405.22,Census Tract 405.22,G5020,S,5574818,0,+33.6878485,-112.3802373
04,013,040523,04013040523,405.23,Census Tract 405.23,G5020,S,4366846,897,+33.6938510,-112.3482487
04,013,040524,04013040524,405.24,Census Tract 405.24,G5020,S,2197421,0,+33.6761650,-112.4164388
04,013,420708,04013420708,4207.08,Census Tract 4207.08,G5020,S,1296407,0,+33.4191354,-111.7450284
04,013,420709,04013420709,4207.09,Census Tract 4207.09,G5020,S,1303019,2714,+33.4145122,-111.7606324
04,013,420710,04013420710,4207.10,Census Tract 4207.10,G5020,S,1290461,0,+33.4118810,-111.7450996
04,013,422221,04013422221,4222.21,Census Tract 4222.21,G5020,S,1864699,36438,+33.3716184,-111.8693950
04,013,421303,04013421303,4213.03,Census Tract 4213.03,G5020,S,1813541,0,+33.4183113,-111.8687400
04,013,421701,04013421701,4217.01,Census Tract 4217.01,G5020,S,1281877,0,+33.4190418,-111.7796191
04,013,421702,04013421702,4217.02,Census Tract 4217.02,G5020,S,1290728,0,+33.4117785,-111.7796786
04,013,216833,04013216833,2168.33,Census Tract 2168.33,G5020,S,3234768,0,+33.5735080,-111.8521591
04,013,422222,04013422222,4222.22,Census Tract 4222.22,G5020,S,978173,0,+33.3707287,-111.8627883
04,013,422622,04013422622,4226.22,Census Tract 4226.22,G5020,S,2524400,16559,+33.3752744,-111.7009679
04,013,216830,04013216830,2168.30,Census Tract 2168.30,G5020,S,2555822,0,+33.5823877,-111.9347356
04,003,001401,04003001401,14.01,Census Tract 14.01,G5020,S,191789842,189239,+31.6101997,-110.3092853
04,013,723303,04013723303,7233.03,Census Tract 7233.03,G5020,S,40880540,0,+33.3385368,-112.3796115
04,013,610300,04013610300,6103,Census Tract 6103,G5020,S,6981937,0,+33.8505737,-112.1337942
04,013,216837,04013216837,2168.37,Census Tract 2168.37,G5020,S,2469714,0,+33.5890025,-111.8373468
04,013,216838,04013216838,2168.38,Census Tract 2168.38,G5020,S,2652987,0,+33.6042530,-111.8828492
04,019,004115,04019004115,41.15,Census Tract 41.15,G5020,S,3179813,0,+32.1434925,-110.9186326
04,003,000302,04003000302,3.02,Census Tract 3.02,G5020,S,697521083,323953,+31.9018104,-110.2624324
04,003,001703,04003001703,17.03,Census Tract 17.03,G5020,S,18873356,17237,+31.5432830,-110.2155629
04,003,001702,04003001702,17.02,Census Tract 17.02,G5020,S,64025922,496677,+31.5741144,-110.1933318
04,003,001402,04003001402,14.02,Census Tract 14.02,G5020,S,136680494,33582,+31.5071568,-110.3621165
04,003,000301,04003000301,3.01,Census Tract 3.01,G5020,S,18694269,9482,+31.9582989,-110.3045946
04,003,000303,04003000303,3.03,Census Tract 3.03,G5020,S,1669986345,847464,+32.2000190,-110.2836792
04,025,001900,04025001900,19,Census Tract 19,G5020,S,1296555845,380983,+34.7423904,-112.1729447
04,001,944000,04001944000,9440,Census Tract 9440,G5020,S,791414460,631025,+35.9506832,-109.1461416
04,019,004719,04019004719,47.19,Census Tract 47.19,G5020,S,15638978,0,+32.3230188,-110.8497752
04,025,000500,04025000500,5,Census Tract 5,G5020,S,57082455,611252,+34.5820942,-112.3959331
04,025,001101,04025001101,11.01,Census Tract 11.01,G5020,S,23416400,0,+34.5268100,-112.5239501
04,025,001300,04025001300,13,Census Tract 13,G5020,S,1358839842,57427,+34.5733844,-113.1438803
04,025,000900,04025000900,9,Census Tract 9,G5020,S,4856999,0,+34.5516774,-112.4665283
04,025,000700,04025000700,7,Census Tract 7,G5020,S,269079099,321185,+34.4817599,-112.3857424
04,025,000202,04025000202,2.02,Census Tract 2.02,G5020,S,485867644,99846,+34.8458816,-112.3523725
04,025,000300,04025000300,3,Census Tract 3,G5020,S,44019920,1131532,+34.6268166,-112.4437036
04,025,001500,04025001500,15,Census Tract 15,G5020,S,2617109052,4984339,+34.2769131,-111.8532086
04,025,000802,04025000802,8.02,Census Tract 8.02,G5020,S,16256692,0,+34.5343883,-112.4311844
04,013,319000,04013319000,3190,Census Tract 3190,G5020,S,2588740,0,+33.4147103,-111.9349181
04,025,000801,04025000801,8.01,Census Tract 8.01,G5020,S,5303173,0,+34.5235614,-112.4656365
04,025,001102,04025001102,11.02,Census Tract 11.02,G5020,S,30215021,0,+34.4940941,-112.5149103
04,019,004720,04019004720,47.20,Census Tract 47.20,G5020,S,2996674,0,+32.2987511,-110.8672210
04,019,004724,04019004724,47.24,Census Tract 47.24,G5020,S,7099403,0,+32.2889720,-110.8838153
04,019,941000,04019941000,9410,Census Tract 9410,G5020,S,9063536,0,+32.1156625,-111.0798626
04,019,004619,04019004619,46.19,Census Tract 46.19,G5020,S,6802774,150308,+32.3837559,-110.9814180
04,019,004715,04019004715,47.15,Census Tract 47.15,G5020,S,12008199,0,+32.4986897,-110.9047358
04,013,093104,04013093104,931.04,Census Tract 931.04,G5020,S,3949828,4649,+33.5158664,-112.1712744
04,013,103205,04013103205,1032.05,Census Tract 1032.05,G5020,S,2635515,0,+33.6042712,-111.9694857
04,013,103206,04013103206,1032.06,Census Tract 1032.06,G5020,S,2573798,0,+33.6042060,-111.9519100
04,013,104501,04013104501,1045.01,Census Tract 1045.01,G5020,S,1227314,23669,+33.5709186,-112.0944957
04,013,104502,04013104502,1045.02,Census Tract 1045.02,G5020,S,1342092,0,+33.5782693,-112.0905724
04,013,105002,04013105002,1050.02,Census Tract 1050.02,G5020,S,8052260,2469,+33.5228894,-111.9475270
04,013,107900,04013107900,1079,Census Tract 1079,G5020,S,7780075,4519,+33.5121316,-111.9641536
04,013,108000,04013108000,1080,Census Tract 1080,G5020,S,3793388,16550,+33.4970552,-111.9596525
04,013,116721,04013116721,1167.21,Census Tract 1167.21,G5020,S,2295748,0,+33.3092109,-112.0136469
04,013,116725,04013116725,1167.25,Census Tract 1167.25,G5020,S,4158262,0,+33.2974010,-112.0469873
04,013,116727,04013116727,1167.27,Census Tract 1167.27,G5020,S,4559814,0,+33.2990270,-112.0736724
04,013,116728,04013116728,1167.28,Census Tract 1167.28,G5020,S,5992111,7129,+33.3121962,-112.0601792
04,013,420202,04013420202,4202.02,Census Tract 4202.02,G5020,S,2590592,0,+33.4301383,-111.6930944
04,013,420207,04013420207,4202.07,Census Tract 4202.07,G5020,S,3288677,0,+33.4901256,-111.6923542
04,013,420208,04013420208,4202.08,Census Tract 4202.08,G5020,S,2590003,0,+33.4300703,-111.7277109
04,013,420209,04013420209,4202.09,Census Tract 4202.09,G5020,S,2592796,567,+33.4297703,-111.7086665
04,013,040506,04013040506,405.06,Census Tract 405.06,G5020,S,6255284,102290,+33.6577414,-112.3366887
04,013,040507,04013040507,405.07,Census Tract 405.07,G5020,S,7666860,5737,+33.6569045,-112.3626340
04,013,082010,04013082010,820.10,Census Tract 820.10,G5020,S,1297867,0,+33.4870407,-112.2421267
04,013,103207,04013103207,1032.07,Census Tract 1032.07,G5020,S,2420553,0,+33.6044145,-111.9345066
04,013,103208,04013103208,1032.08,Census Tract 1032.08,G5020,S,2777561,0,+33.5904316,-111.9870920
04,013,103209,04013103209,1032.09,Census Tract 1032.09,G5020,S,6475777,120915,+33.5849736,-111.9621695
04,013,116729,04013116729,1167.29,Census Tract 1167.29,G5020,S,3807837,0,+33.3150165,-112.0266166
04,013,318800,04013318800,3188,Census Tract 3188,G5020,S,2569382,5203,+33.4297773,-111.9560473
04,013,319101,04013319101,3191.01,Census Tract 3191.01,G5020,S,330654,0,+33.4166650,-111.9220739
04,013,318900,04013318900,3189,Census Tract 3189,G5020,S,2589083,0,+33.4146651,-111.9521790
04,013,420302,04013420302,4203.02,Census Tract 4203.02,G5020,S,2568108,5016,+33.4586449,-111.7775275
04,013,319403,04013319403,3194.03,Census Tract 3194.03,G5020,S,2657428,9022,+33.4009440,-111.9001315
04,013,319703,04013319703,3197.03,Census Tract 3197.03,G5020,S,2744893,0,+33.3851632,-111.9697794
04,013,319404,04013319404,3194.04,Census Tract 3194.04,G5020,S,2047884,0,+33.3933277,-111.8868113
04,013,319500,04013319500,3195,Census Tract 3195,G5020,S,2576259,0,+33.4002478,-111.9177110
04,013,319704,04013319704,3197.04,Census Tract 3197.04,G5020,S,7826592,44016,+33.4141727,-111.9705760
04,013,420210,04013420210,4202.10,Census Tract 4202.10,G5020,S,2601089,0,+33.4446119,-111.6929143
04,013,420211,04013420211,4202.11,Census Tract 4202.11,G5020,S,2585029,0,+33.4735699,-111.6925704
04,013,420212,04013420212,4202.12,Census Tract 4202.12,G5020,S,2571940,12936,+33.4586409,-111.6885124
04,013,420301,04013420301,4203.01,Census Tract 4203.01,G5020,S,1640803,17376,+33.4575906,-111.7937677
04,001,970300,04001970300,9703,Census Tract 9703,G5020,S,1378276230,6392535,+34.3155138,-109.2663052
04,013,420303,04013420303,4203.03,Census Tract 4203.03,G5020,S,2596613,0,+33.4591060,-111.7620111
04,013,420304,04013420304,4203.04,Census Tract 4203.04,G5020,S,5260971,28874,+33.4755737,-111.7444652
04,013,420501,04013420501,4205.01,Census Tract 4205.01,G5020,S,2622212,0,+33.4441380,-111.8311469
04,001,945100,04001945100,9451,Census Tract 9451,G5020,S,1614899611,1023447,+35.0870836,-109.3201073
04,001,944300,04001944300,9443,Census Tract 9443,G5020,S,2640766674,7310572,+36.3677367,-109.4071885
04,001,942700,04001942700,9427,Census Tract 9427,G5020,S,2990232055,2097183,+36.7552563,-109.3680582
04,001,942600,04001942600,9426,Census Tract 9426,G5020,S,1524909206,479090,+36.7526215,-109.8472295
04,013,610700,04013610700,6107,Census Tract 6107,G5020,S,106337244,14017,+33.8545369,-112.0204517
04,001,970200,04001970200,9702,Census Tract 9702,G5020,S,5159863362,5408374,+34.6970843,-109.5067714
04,001,944100,04001944100,9441,Census Tract 9441,G5020,S,1830864450,3490387,+36.3889115,-109.3163170
04,013,980500,04013980500,9805,Census Tract 9805,G5020,S,3584288,0,+33.2439248,-111.8863309
04,013,980400,04013980400,9804,Census Tract 9804,G5020,S,3915493,0,+33.2980736,-111.9587909
04,013,522904,04013522904,5229.04,Census Tract 5229.04,G5020,S,1307265,0,+33.3134597,-111.8284703
04,019,004422,04019004422,44.22,Census Tract 44.22,G5020,S,47200567,0,+32.2041822,-111.0630752
04,013,611200,04013611200,6112,Census Tract 6112,G5020,S,4906252,0,+33.7109832,-112.2114564
04,013,611700,04013611700,6117,Census Tract 6117,G5020,S,7559800,0,+33.7051897,-112.1776261
04,013,611800,04013611800,6118,Census Tract 6118,G5020,S,2577142,0,+33.7055157,-112.1436291
04,013,612600,04013612600,6126,Census Tract 6126,G5020,S,1327093,0,+33.7643659,-111.9903160
04,027,011111,04027011111,111.11,Census Tract 111.11,G5020,S,24721448,0,+32.6403588,-114.4500016
04,027,011405,04027011405,114.05,Census Tract 114.05,G5020,S,1644387,0,+32.4893616,-114.7650780
04,027,011403,04027011403,114.03,Census Tract 114.03,G5020,S,2875780,0,+32.4925544,-114.7770851
04,027,011503,04027011503,115.03,Census Tract 115.03,G5020,S,3204585,0,+32.6046493,-114.7071384
04,027,011700,04027011700,117,Census Tract 117,G5020,S,2938057,0,+32.6795537,-114.4707932
04,027,010911,04027010911,109.11,Census Tract 109.11,G5020,S,16435822,0,+32.6876097,-114.5114038
04,019,004323,04019004323,43.23,Census Tract 43.23,G5020,S,8121787,0,+31.9772619,-110.9637580
04,019,004326,04019004326,43.26,Census Tract 43.26,G5020,S,15121165,0,+31.9323604,-110.9733153
04,019,004640,04019004640,46.40,Census Tract 46.40,G5020,S,22237477,0,+32.4623784,-110.9936673
04,013,040525,04013040525,405.25,Census Tract 405.25,G5020,S,3564870,0,+33.6608301,-112.4269846
04,013,040526,04013040526,405.26,Census Tract 405.26,G5020,S,2491188,0,+33.6454883,-112.4432741
04,013,040527,04013040527,405.27,Census Tract 405.27,G5020,S,2433197,0,+33.6463096,-112.4265918
04,013,050606,04013050606,506.06,Census Tract 506.06,G5020,S,26942142,4165,+33.4931363,-112.4896874
04,013,060801,04013060801,608.01,Census Tract 608.01,G5020,S,3677178,2937,+33.6318859,-112.3316377
04,013,422624,04013422624,4226.24,Census Tract 4226.24,G5020,S,1466708,0,+33.4117435,-111.7264540
04,019,005300,04019005300,53,Census Tract 53,G5020,S,18550992,0,+32.2429338,-110.7277086
04,019,004429,04019004429,44.29,Census Tract 44.29,G5020,S,11826245,0,+32.3478330,-111.1208837
04,019,004073,04019004073,40.73,Census Tract 40.73,G5020,S,26292946,0,+32.1169674,-110.8242738
04,019,004064,04019004064,40.64,Census Tract 40.64,G5020,S,35752745,0,+32.1128359,-110.7222785
04,019,004120,04019004120,41.20,Census Tract 41.20,G5020,S,135352434,0,+31.7739756,-110.9544294
04,019,004332,04019004332,43.32,Census Tract 43.32,G5020,S,4622225,0,+31.8689737,-111.0166183
04,019,004118,04019004118,41.18,Census Tract 41.18,G5020,S,15329412,0,+32.1512228,-110.8922273
04,013,422630,04013422630,4226.30,Census Tract 4226.30,G5020,S,2043689,0,+33.4010330,-111.6256677
04,013,422625,04013422625,4226.25,Census Tract 4226.25,G5020,S,2373014,0,+33.4121578,-111.7007063
04,013,422626,04013422626,4226.26,Census Tract 4226.26,G5020,S,1833826,0,+33.4116293,-111.6725394
04,013,422627,04013422627,4226.27,Census Tract 4226.27,G5020,S,2085821,0,+33.4114985,-111.6465411
04,013,422628,04013422628,4226.28,Census Tract 4226.28,G5020,S,1917395,32678,+33.4132715,-111.6198045
04,013,422629,04013422629,4226.29,Census Tract 4226.29,G5020,S,1951189,1916,+33.4114968,-111.5927476
04,013,612800,04013612800,6128,Census Tract 6128,G5020,S,2193738,0,+33.7467964,-111.9875678
04,013,422633,04013422633,4226.33,Census Tract 4226.33,G5020,S,2610108,0,+33.3861685,-111.6765606
04,013,422635,04013422635,4226.35,Census Tract 4226.35,G5020,S,2403345,388,+33.3866259,-111.6390108
04,013,216839,04013216839,2168.39,Census Tract 2168.39,G5020,S,3371767,0,+33.6035028,-111.8624422
04,013,216840,04013216840,2168.40,Census Tract 2168.40,G5020,S,10078880,0,+33.7127029,-111.9080946
04,013,216841,04013216841,2168.41,Census Tract 2168.41,G5020,S,5174947,18647,+33.6896109,-111.9086338
04,013,216842,04013216842,2168.42,Census Tract 2168.42,G5020,S,4206483,0,+33.6779837,-111.9106098
04,013,216844,04013216844,2168.44,Census Tract 2168.44,G5020,S,6762950,0,+33.6632142,-111.9048633
04,013,216845,04013216845,2168.45,Census Tract 2168.45,G5020,S,6601897,111864,+33.6450492,-111.9093868
04,013,612700,04013612700,6127,Census Tract 6127,G5020,S,2288893,6787,+33.7597212,-111.9796477
04,013,104302,04013104302,1043.02,Census Tract 1043.02,G5020,S,1000964,79805,+33.5896579,-112.1208241
04,013,613300,04013613300,6133,Census Tract 6133,G5020,S,37833434,10908,+33.7189970,-111.9674434
04,013,613800,04013613800,6138,Census Tract 6138,G5020,S,3714324,0,+33.6842500,-112.2456847
04,013,613900,04013613900,6139,Census Tract 6139,G5020,S,4405438,0,+33.6832474,-112.2302659
04,013,614000,04013614000,6140,Census Tract 6140,G5020,S,2575545,0,+33.6890170,-112.2117434
04,027,011115,04027011115,111.15,Census Tract 111.15,G5020,S,29690519,0,+32.6432181,-114.3610252
04,027,011406,04027011406,114.06,Census Tract 114.06,G5020,S,21011505,0,+32.4957647,-114.7374981
04,027,010910,04027010910,109.10,Census Tract 109.10,G5020,S,54710373,0,+32.7042470,-114.3909806
04,027,011108,04027011108,111.08,Census Tract 111.08,G5020,S,2582704,0,+32.6633152,-114.4525375
04,013,060802,04013060802,608.02,Census Tract 608.02,G5020,S,3962249,94672,+33.6197635,-112.3143932
04,013,060901,04013060901,609.01,Census Tract 609.01,G5020,S,1652822,7530,+33.6182651,-112.3341975
04,013,060902,04013060902,609.02,Census Tract 609.02,G5020,S,1437640,0,+33.6120510,-112.3261717
04,013,060903,04013060903,609.03,Census Tract 609.03,G5020,S,1294145,0,+33.6017100,-112.3203341
